,Province/State,Country/Region,First confirmed date in country (Est.),Lat,Long,Date,confirmed,recovered,death
516,Hong Kong,Hong Kong,2020-01-23 00:00:00,22.3193,114.1694,2020-01-25 22:00:00,5.0,0.0,0.0
517,0,Singapore,2020-01-23 00:00:00,1.3521,103.8198,2020-01-25 22:00:00,3.0,0.0,0.0
518,0,Vietnam,2020-01-23 00:00:00,21.0278,105.8342,2020-01-25 22:00:00,2.0,0.0,0.0
519,0,France,2020-01-24 00:00:00,46.2276,2.2137,2020-01-25 22:00:00,3.0,0.0,0.0
520,0,Nepal,2020-01-25 00:00:00,28.3949,84.124,2020-01-25 22:00:00,1.0,0.0,0.0
521,0,Malaysia,2020-01-25 00:00:00,4.2105,101.9758,2020-01-25 22:00:00,3.0,0.0,0.0
522,"Toronto, ON",Canada,2020-01-26 00:00:00,43.6532,-79.3832,2020-01-25 22:00:00,0.0,0.0,0.0
523,British Columbia,Canada,2020-01-28 00:00:00,49.2827,-123.121,2020-01-25 22:00:00,0.0,0.0,0.0
524,New South Wales,Australia,2020-01-26 00:00:00,-33.8688,151.2093,2020-01-25 22:00:00,0.0,0.0,0.0
525,Victoria,Australia,2020-01-26 00:00:00,-37.8136,144.9631,2020-01-25 22:00:00,0.0,0.0,0.0
526,Queensland,Australia,2020-01-27 00:00:00,-27.4698,153.0251,2020-01-25 22:00:00,0.0,0.0,0.0
527,0,Cambodia,2020-01-27 00:00:00,12.5657,104.991,2020-01-25 22:00:00,0.0,0.0,0.0
528,0,Sri Lanka,2020-01-27 00:00:00,7.8731,80.7718,2020-01-25 22:00:00,0.0,0.0,0.0
529,Bavaria,Germany,2020-01-27 00:00:00,51.1657,10.4515,2020-01-25 22:00:00,0.0,0.0,0.0
530,0,Finland,2020-01-29 00:00:00,61.9241,25.7482,2020-01-25 22:00:00,0.0,0.0,0.0
531,0,United Arab Emirates,2020-01-29 00:00:00,23.4241,53.8478,2020-01-25 22:00:00,0.0,0.0,0.0
532,0,Philippines,2020-01-29 00:00:00,12.8797,121.774,2020-01-25 22:00:00,0.0,0.0,0.0
533,0,India,2020-01-29 00:00:00,20.5937,78.9629,2020-01-25 22:00:00,0.0,0.0,0.0
534,"London, ON",Canada,2020-01-31 00:00:00,42.9849,-81.2453,2020-01-25 22:00:00,0.0,0.0,0.0
535,0,Italy,2020-01-31 00:00:00,41.8719,12.5674,2020-01-25 22:00:00,0.0,0.0,0.0
536,0,UK,2020-01-31 00:00:00,55.3781,-3.436,2020-01-25 22:00:00,0.0,0.0,0.0
537,0,Russia,2020-01-31 00:00:00,61.524,105.3188,2020-01-25 22:00:00,0.0,0.0,0.0
538,0,Sweden,2020-01-31 00:00:00,60.1282,18.6435,2020-01-25 22:00:00,0.0,0.0,0.0
539,0,Spain,2020-02-01 00:00:00,40.4637,-3.7492,2020-01-25 22:00:00,0.0,0.0,0.0
540,South Australia,Australia,2020-02-01 00:00:00,-34.9285,138.6007,2020-01-25 22:00:00,0.0,0.0,0.0
541,"Boston, MA",US,2020-02-02 00:00:00,42.3601,-71.0589,2020-01-25 22:00:00,0.0,0.0,0.0
542,0,Belgium,2020-02-04 00:00:00,50.5039,4.4699,2020-01-25 22:00:00,0.0,0.0,0.0
543,"Madison, WI",US,2020-02-05 00:00:00,43.0731,-89.4012,2020-01-25 22:00:00,0.0,0.0,0.0
544,Anhui,China,2020-01-03 00:00:00,31.82571,117.2264,2020-01-26 11:00:00,60.0,0.0,0.0
545,Beijing,China,2020-01-03 00:00:00,40.18238,116.4142,2020-01-26 11:00:00,68.0,2.0,0.0
546,Chongqing,China,2020-01-03 00:00:00,30.05718,107.874,2020-01-26 11:00:00,75.0,0.0,0.0
547,Fujian,China,2020-01-03 00:00:00,26.07783,117.9895,2020-01-26 11:00:00,35.0,0.0,0.0
548,Gansu,China,2020-01-03 00:00:00,36.0611,103.8343,2020-01-26 11:00:00,7.0,0.0,0.0
549,Guangdong,China,2020-01-03 00:00:00,23.33841,113.422,2020-01-26 11:00:00,111.0,2.0,0.0
550,Guangxi,China,2020-01-03 00:00:00,23.82908,108.7881,2020-01-26 11:00:00,36.0,0.0,0.0
551,Guizhou,China,2020-01-03 00:00:00,26.81536,106.8748,2020-01-26 11:00:00,5.0,0.0,0.0
552,Hainan,China,2020-01-03 00:00:00,19.19673,109.7455,2020-01-26 11:00:00,22.0,0.0,0.0
553,Hebei,China,2020-01-03 00:00:00,38.0428,114.5149,2020-01-26 11:00:00,13.0,0.0,1.0
554,Heilongjiang,China,2020-01-03 00:00:00,47.862,127.7622,2020-01-26 11:00:00,15.0,0.0,1.0
555,Henan,China,2020-01-03 00:00:00,33.88202,113.614,2020-01-26 11:00:00,83.0,0.0,1.0
556,Hubei,China,2020-01-03 00:00:00,30.97564,112.2707,2020-01-26 11:00:00,1058.0,42.0,52.0
557,Hunan,China,2020-01-03 00:00:00,27.61041,111.7088,2020-01-26 11:00:00,69.0,0.0,0.0
558,Inner Mongolia,China,2020-01-03 00:00:00,44.09448,113.9456,2020-01-26 11:00:00,7.0,0.0,0.0
559,Jiangsu,China,2020-01-03 00:00:00,32.97027,119.464,2020-01-26 11:00:00,33.0,1.0,0.0
560,Jiangxi,China,2020-01-03 00:00:00,27.61401,115.7221,2020-01-26 11:00:00,36.0,0.0,0.0
561,Jilin,China,2020-01-03 00:00:00,43.66657,126.1917,2020-01-26 11:00:00,4.0,0.0,0.0
562,Liaoning,China,2020-01-03 00:00:00,41.29284,122.6086,2020-01-26 11:00:00,21.0,0.0,0.0
563,Ningxia,China,2020-01-03 00:00:00,37.26923,106.1655,2020-01-26 11:00:00,4.0,0.0,0.0
564,Qinghai,China,2020-01-03 00:00:00,35.65945,96.02564,2020-01-26 11:00:00,1.0,0.0,0.0
565,Shaanxi,China,2020-01-03 00:00:00,35.19165,108.8701,2020-01-26 11:00:00,22.0,0.0,0.0
566,Shandong,China,2020-01-03 00:00:00,36.34377,118.1529,2020-01-26 11:00:00,46.0,0.0,0.0
567,Shanghai,China,2020-01-03 00:00:00,31.20327,121.4554,2020-01-26 11:00:00,40.0,1.0,1.0
568,Shanxi,China,2020-01-03 00:00:00,37.57769,112.2922,2020-01-26 11:00:00,9.0,0.0,0.0
569,Sichuan,China,2020-01-03 00:00:00,30.61714,102.7103,2020-01-26 11:00:00,44.0,0.0,0.0
570,Tianjin,China,2020-01-03 00:00:00,39.29362,117.333,2020-01-26 11:00:00,14.0,0.0,0.0
571,Tibet,China,2020-01-03 00:00:00,30.1534,88.7879,2020-01-26 11:00:00,0.0,0.0,0.0
572,Xinjiang,China,2020-01-03 00:00:00,41.11981,85.17822,2020-01-26 11:00:00,4.0,0.0,0.0
573,Yunnan,China,2020-01-03 00:00:00,24.97411,101.4868,2020-01-26 11:00:00,16.0,0.0,0.0
574,Zhejiang,China,2020-01-03 00:00:00,29.18251,120.0985,2020-01-26 11:00:00,104.0,1.0,0.0
575,0,Thailand,2020-01-13 00:00:00,13.7563,100.5018,2020-01-26 11:00:00,8.0,0.0,0.0
576,0,Japan,2020-01-16 00:00:00,35.6762,139.6503,2020-01-26 11:00:00,4.0,0.0,0.0
577,0,South Korea,2020-01-21 00:00:00,37.5665,126.978,2020-01-26 11:00:00,3.0,0.0,0.0
578,Taiwan,Taiwan,2020-01-21 00:00:00,23.6978,120.9605,2020-01-26 11:00:00,4.0,0.0,0.0
579,"Seattle, WA",US,2020-01-21 00:00:00,47.7511,-120.74,2020-01-26 11:00:00,1.0,0.0,0.0
580,"Chicago, IL",US,2020-01-24 00:00:00,40.6331,-89.3985,2020-01-26 11:00:00,1.0,0.0,0.0
581,California,US,2020-01-26 00:00:00,36.7783,-119.418,2020-01-26 11:00:00,2.0,0.0,0.0
582,"Tempe, AZ",US,2020-01-26 00:00:00,34.0489,-111.094,2020-01-26 11:00:00,1.0,1.0,0.0
583,Macau,Macau,2020-01-22 00:00:00,22.1987,113.5439,2020-01-26 11:00:00,5.0,2.0,0.0
584,Hong Kong,Hong Kong,2020-01-23 00:00:00,22.3193,114.1694,2020-01-26 11:00:00,8.0,0.0,0.0
585,0,Singapore,2020-01-23 00:00:00,1.3521,103.8198,2020-01-26 11:00:00,4.0,0.0,0.0
586,0,Vietnam,2020-01-23 00:00:00,21.0278,105.8342,2020-01-26 11:00:00,2.0,0.0,0.0
587,0,France,2020-01-24 00:00:00,46.2276,2.2137,2020-01-26 11:00:00,3.0,0.0,0.0
588,0,Nepal,2020-01-25 00:00:00,28.3949,84.124,2020-01-26 11:00:00,1.0,0.0,0.0
589,0,Malaysia,2020-01-25 00:00:00,4.2105,101.9758,2020-01-26 11:00:00,4.0,0.0,0.0
590,"Toronto, ON",Canada,2020-01-26 00:00:00,43.6532,-79.3832,2020-01-26 11:00:00,1.0,0.0,0.0
591,British Columbia,Canada,2020-01-28 00:00:00,49.2827,-123.121,2020-01-26 11:00:00,0.0,0.0,0.0
592,New South Wales,Australia,2020-01-26 00:00:00,-33.8688,151.2093,2020-01-26 11:00:00,3.0,0.0,0.0
593,Victoria,Australia,2020-01-26 00:00:00,-37.8136,144.9631,2020-01-26 11:00:00,1.0,0.0,0.0
594,Queensland,Australia,2020-01-27 00:00:00,-27.4698,153.0251,2020-01-26 11:00:00,0.0,0.0,0.0
595,0,Cambodia,2020-01-27 00:00:00,12.5657,104.991,2020-01-26 11:00:00,0.0,0.0,0.0
596,0,Sri Lanka,2020-01-27 00:00:00,7.8731,80.7718,2020-01-26 11:00:00,0.0,0.0,0.0
597,Bavaria,Germany,2020-01-27 00:00:00,51.1657,10.4515,2020-01-26 11:00:00,0.0,0.0,0.0
598,0,Finland,2020-01-29 00:00:00,61.9241,25.7482,2020-01-26 11:00:00,0.0,0.0,0.0
599,0,United Arab Emirates,2020-01-29 00:00:00,23.4241,53.8478,2020-01-26 11:00:00,0.0,0.0,0.0
600,0,Philippines,2020-01-29 00:00:00,12.8797,121.774,2020-01-26 11:00:00,0.0,0.0,0.0
601,0,India,2020-01-29 00:00:00,20.5937,78.9629,2020-01-26 11:00:00,0.0,0.0,0.0
602,"London, ON",Canada,2020-01-31 00:00:00,42.9849,-81.2453,2020-01-26 11:00:00,0.0,0.0,0.0
603,0,Italy,2020-01-31 00:00:00,41.8719,12.5674,2020-01-26 11:00:00,0.0,0.0,0.0
604,0,UK,2020-01-31 00:00:00,55.3781,-3.436,2020-01-26 11:00:00,0.0,0.0,0.0
605,0,Russia,2020-01-31 00:00:00,61.524,105.3188,2020-01-26 11:00:00,0.0,0.0,0.0
606,0,Sweden,2020-01-31 00:00:00,60.1282,18.6435,2020-01-26 11:00:00,0.0,0.0,0.0
607,0,Spain,2020-02-01 00:00:00,40.4637,-3.7492,2020-01-26 11:00:00,0.0,0.0,0.0
608,South Australia,Australia,2020-02-01 00:00:00,-34.9285,138.6007,2020-01-26 11:00:00,0.0,0.0,0.0
609,"Boston, MA",US,2020-02-02 00:00:00,42.3601,-71.0589,2020-01-26 11:00:00,0.0,0.0,0.0
610,0,Belgium,2020-02-04 00:00:00,50.5039,4.4699,2020-01-26 11:00:00,0.0,0.0,0.0
611,"Madison, WI",US,2020-02-05 00:00:00,43.0731,-89.4012,2020-01-26 11:00:00,0.0,0.0,0.0
612,Anhui,China,2020-01-03 00:00:00,31.82571,117.2264,2020-01-26 23:00:00,70.0,0.0,0.0
613,Beijing,China,2020-01-03 00:00:00,40.18238,116.4142,2020-01-26 23:00:00,68.0,2.0,0.0
614,Chongqing,China,2020-01-03 00:00:00,30.05718,107.874,2020-01-26 23:00:00,110.0,0.0,0.0
615,Fujian,China,2020-01-03 00:00:00,26.07783,117.9895,2020-01-26 23:00:00,35.0,0.0,0.0
616,Gansu,China,2020-01-03 00:00:00,36.0611,103.8343,2020-01-26 23:00:00,14.0,0.0,0.0
617,Guangdong,China,2020-01-03 00:00:00,23.33841,113.422,2020-01-26 23:00:00,146.0,2.0,0.0
618,Guangxi,China,2020-01-03 00:00:00,23.82908,108.7881,2020-01-26 23:00:00,46.0,0.0,0.0
619,Guizhou,China,2020-01-03 00:00:00,26.81536,106.8748,2020-01-26 23:00:00,7.0,0.0,0.0
620,Hainan,China,2020-01-03 00:00:00,19.19673,109.7455,2020-01-26 23:00:00,22.0,0.0,0.0
621,Hebei,China,2020-01-03 00:00:00,38.0428,114.5149,2020-01-26 23:00:00,18.0,0.0,1.0
622,Heilongjiang,China,2020-01-03 00:00:00,47.862,127.7622,2020-01-26 23:00:00,21.0,0.0,1.0
623,Henan,China,2020-01-03 00:00:00,33.88202,113.614,2020-01-26 23:00:00,128.0,0.0,1.0
624,Hubei,China,2020-01-03 00:00:00,30.97564,112.2707,2020-01-26 23:00:00,1423.0,44.0,76.0
625,Hunan,China,2020-01-03 00:00:00,27.61041,111.7088,2020-01-26 23:00:00,100.0,0.0,0.0
626,Inner Mongolia,China,2020-01-03 00:00:00,44.09448,113.9456,2020-01-26 23:00:00,11.0,0.0,0.0
627,Jiangsu,China,2020-01-03 00:00:00,32.97027,119.464,2020-01-26 23:00:00,47.0,1.0,0.0
628,Jiangxi,China,2020-01-03 00:00:00,27.61401,115.7221,2020-01-26 23:00:00,48.0,0.0,0.0
629,Jilin,China,2020-01-03 00:00:00,43.66657,126.1917,2020-01-26 23:00:00,6.0,0.0,0.0
630,Liaoning,China,2020-01-03 00:00:00,41.29284,122.6086,2020-01-26 23:00:00,23.0,0.0,0.0
631,Ningxia,China,2020-01-03 00:00:00,37.26923,106.1655,2020-01-26 23:00:00,4.0,0.0,0.0
632,Qinghai,China,2020-01-03 00:00:00,35.65945,96.02564,2020-01-26 23:00:00,4.0,0.0,0.0
633,Shaanxi,China,2020-01-03 00:00:00,35.19165,108.8701,2020-01-26 23:00:00,22.0,0.0,0.0
634,Shandong,China,2020-01-03 00:00:00,36.34377,118.1529,2020-01-26 23:00:00,63.0,0.0,0.0
635,Shanghai,China,2020-01-03 00:00:00,31.20327,121.4554,2020-01-26 23:00:00,53.0,1.0,1.0
636,Shanxi,China,2020-01-03 00:00:00,37.57769,112.2922,2020-01-26 23:00:00,13.0,0.0,0.0
637,Sichuan,China,2020-01-03 00:00:00,30.61714,102.7103,2020-01-26 23:00:00,69.0,0.0,0.0
638,Tianjin,China,2020-01-03 00:00:00,39.29362,117.333,2020-01-26 23:00:00,14.0,0.0,0.0
639,Tibet,China,2020-01-03 00:00:00,30.1534,88.7879,2020-01-26 23:00:00,0.0,0.0,0.0
640,Xinjiang,China,2020-01-03 00:00:00,41.11981,85.17822,2020-01-26 23:00:00,5.0,0.0,0.0
641,Yunnan,China,2020-01-03 00:00:00,24.97411,101.4868,2020-01-26 23:00:00,19.0,0.0,0.0
642,Zhejiang,China,2020-01-03 00:00:00,29.18251,120.0985,2020-01-26 23:00:00,128.0,1.0,0.0
643,0,Thailand,2020-01-13 00:00:00,13.7563,100.5018,2020-01-26 23:00:00,8.0,0.0,0.0
644,0,Japan,2020-01-16 00:00:00,35.6762,139.6503,2020-01-26 23:00:00,4.0,0.0,0.0
645,0,South Korea,2020-01-21 00:00:00,37.5665,126.978,2020-01-26 23:00:00,3.0,0.0,0.0
646,Taiwan,Taiwan,2020-01-21 00:00:00,23.6978,120.9605,2020-01-26 23:00:00,4.0,0.0,0.0
647,"Seattle, WA",US,2020-01-21 00:00:00,47.7511,-120.74,2020-01-26 23:00:00,1.0,0.0,0.0
648,"Chicago, IL",US,2020-01-24 00:00:00,40.6331,-89.3985,2020-01-26 23:00:00,1.0,0.0,0.0
649,California,US,2020-01-26 00:00:00,36.7783,-119.418,2020-01-26 23:00:00,2.0,0.0,0.0
650,"Tempe, AZ",US,2020-01-26 00:00:00,34.0489,-111.094,2020-01-26 23:00:00,1.0,1.0,0.0
651,Macau,Macau,2020-01-22 00:00:00,22.1987,113.5439,2020-01-26 23:00:00,6.0,2.0,0.0
652,Hong Kong,Hong Kong,2020-01-23 00:00:00,22.3193,114.1694,2020-01-26 23:00:00,8.0,0.0,0.0
653,0,Singapore,2020-01-23 00:00:00,1.3521,103.8198,2020-01-26 23:00:00,4.0,0.0,0.0
654,0,Vietnam,2020-01-23 00:00:00,21.0278,105.8342,2020-01-26 23:00:00,2.0,0.0,0.0
655,0,France,2020-01-24 00:00:00,46.2276,2.2137,2020-01-26 23:00:00,3.0,0.0,0.0
656,0,Nepal,2020-01-25 00:00:00,28.3949,84.124,2020-01-26 23:00:00,1.0,0.0,0.0
657,0,Malaysia,2020-01-25 00:00:00,4.2105,101.9758,2020-01-26 23:00:00,4.0,0.0,0.0
658,"Toronto, ON",Canada,2020-01-26 00:00:00,43.6532,-79.3832,2020-01-26 23:00:00,1.0,0.0,0.0
659,British Columbia,Canada,2020-01-28 00:00:00,49.2827,-123.121,2020-01-26 23:00:00,0.0,0.0,0.0
660,New South Wales,Australia,2020-01-26 00:00:00,-33.8688,151.2093,2020-01-26 23:00:00,3.0,0.0,0.0
661,Victoria,Australia,2020-01-26 00:00:00,-37.8136,144.9631,2020-01-26 23:00:00,1.0,0.0,0.0
662,Queensland,Australia,2020-01-27 00:00:00,-27.4698,153.0251,2020-01-26 23:00:00,0.0,0.0,0.0
663,0,Cambodia,2020-01-27 00:00:00,12.5657,104.991,2020-01-26 23:00:00,0.0,0.0,0.0
664,0,Sri Lanka,2020-01-27 00:00:00,7.8731,80.7718,2020-01-26 23:00:00,0.0,0.0,0.0
665,Bavaria,Germany,2020-01-27 00:00:00,51.1657,10.4515,2020-01-26 23:00:00,0.0,0.0,0.0
666,0,Finland,2020-01-29 00:00:00,61.9241,25.7482,2020-01-26 23:00:00,0.0,0.0,0.0
667,0,United Arab Emirates,2020-01-29 00:00:00,23.4241,53.8478,2020-01-26 23:00:00,0.0,0.0,0.0
668,0,Philippines,2020-01-29 00:00:00,12.8797,121.774,2020-01-26 23:00:00,0.0,0.0,0.0
669,0,India,2020-01-29 00:00:00,20.5937,78.9629,2020-01-26 23:00:00,0.0,0.0,0.0
670,"London, ON",Canada,2020-01-31 00:00:00,42.9849,-81.2453,2020-01-26 23:00:00,0.0,0.0,0.0
671,0,Italy,2020-01-31 00:00:00,41.8719,12.5674,2020-01-26 23:00:00,0.0,0.0,0.0
672,0,UK,2020-01-31 00:00:00,55.3781,-3.436,2020-01-26 23:00:00,0.0,0.0,0.0
673,0,Russia,2020-01-31 00:00:00,61.524,105.3188,2020-01-26 23:00:00,0.0,0.0,0.0
674,0,Sweden,2020-01-31 00:00:00,60.1282,18.6435,2020-01-26 23:00:00,0.0,0.0,0.0
675,0,Spain,2020-02-01 00:00:00,40.4637,-3.7492,2020-01-26 23:00:00,0.0,0.0,0.0
676,South Australia,Australia,2020-02-01 00:00:00,-34.9285,138.6007,2020-01-26 23:00:00,0.0,0.0,0.0
677,"Boston, MA",US,2020-02-02 00:00:00,42.3601,-71.0589,2020-01-26 23:00:00,0.0,0.0,0.0
678,0,Belgium,2020-02-04 00:00:00,50.5039,4.4699,2020-01-26 23:00:00,0.0,0.0,0.0
679,"Madison, WI",US,2020-02-05 00:00:00,43.0731,-89.4012,2020-01-26 23:00:00,0.0,0.0,0.0
680,Anhui,China,2020-01-03 00:00:00,31.82571,117.2264,2020-01-27 09:00:00,70.0,0.0,0.0
681,Beijing,China,2020-01-03 00:00:00,40.18238,116.4142,2020-01-27 09:00:00,72.0,2.0,0.0
682,Chongqing,China,2020-01-03 00:00:00,30.05718,107.874,2020-01-27 09:00:00,110.0,0.0,0.0
683,Fujian,China,2020-01-03 00:00:00,26.07783,117.9895,2020-01-27 09:00:00,56.0,0.0,0.0
684,Gansu,China,2020-01-03 00:00:00,36.0611,103.8343,2020-01-27 09:00:00,14.0,0.0,0.0
685,Guangdong,China,2020-01-03 00:00:00,23.33841,113.422,2020-01-27 09:00:00,151.0,3.0,0.0
686,Guangxi,China,2020-01-03 00:00:00,23.82908,108.7881,2020-01-27 09:00:00,46.0,0.0,0.0
687,Guizhou,China,2020-01-03 00:00:00,26.81536,106.8748,2020-01-27 09:00:00,7.0,0.0,0.0
688,Hainan,China,2020-01-03 00:00:00,19.19673,109.7455,2020-01-27 09:00:00,33.0,0.0,1.0
689,Hebei,China,2020-01-03 00:00:00,38.0428,114.5149,2020-01-27 09:00:00,18.0,0.0,1.0
690,Heilongjiang,China,2020-01-03 00:00:00,47.862,127.7622,2020-01-27 09:00:00,21.0,0.0,1.0
691,Henan,China,2020-01-03 00:00:00,33.88202,113.614,2020-01-27 09:00:00,128.0,0.0,1.0
692,Hubei,China,2020-01-03 00:00:00,30.97564,112.2707,2020-01-27 09:00:00,1423.0,45.0,76.0
693,Hunan,China,2020-01-03 00:00:00,27.61041,111.7088,2020-01-27 09:00:00,100.0,0.0,0.0
694,Inner Mongolia,China,2020-01-03 00:00:00,44.09448,113.9456,2020-01-27 09:00:00,11.0,0.0,0.0
695,Jiangsu,China,2020-01-03 00:00:00,32.97027,119.464,2020-01-27 09:00:00,47.0,1.0,0.0
696,Jiangxi,China,2020-01-03 00:00:00,27.61401,115.7221,2020-01-27 09:00:00,48.0,1.0,0.0
697,Jilin,China,2020-01-03 00:00:00,43.66657,126.1917,2020-01-27 09:00:00,6.0,0.0,0.0
698,Liaoning,China,2020-01-03 00:00:00,41.29284,122.6086,2020-01-27 09:00:00,27.0,0.0,0.0
699,Ningxia,China,2020-01-03 00:00:00,37.26923,106.1655,2020-01-27 09:00:00,7.0,0.0,0.0
700,Qinghai,China,2020-01-03 00:00:00,35.65945,96.02564,2020-01-27 09:00:00,4.0,0.0,0.0
701,Shaanxi,China,2020-01-03 00:00:00,35.19165,108.8701,2020-01-27 09:00:00,35.0,0.0,0.0
702,Shandong,China,2020-01-03 00:00:00,36.34377,118.1529,2020-01-27 09:00:00,75.0,0.0,0.0
703,Shanghai,China,2020-01-03 00:00:00,31.20327,121.4554,2020-01-27 09:00:00,53.0,3.0,1.0
704,Shanxi,China,2020-01-03 00:00:00,37.57769,112.2922,2020-01-27 09:00:00,13.0,0.0,0.0
705,Sichuan,China,2020-01-03 00:00:00,30.61714,102.7103,2020-01-27 09:00:00,69.0,0.0,0.0
706,Tianjin,China,2020-01-03 00:00:00,39.29362,117.333,2020-01-27 09:00:00,22.0,0.0,0.0
707,Tibet,China,2020-01-03 00:00:00,30.1534,88.7879,2020-01-27 09:00:00,0.0,0.0,0.0
708,Xinjiang,China,2020-01-03 00:00:00,41.11981,85.17822,2020-01-27 09:00:00,5.0,0.0,0.0
709,Yunnan,China,2020-01-03 00:00:00,24.97411,101.4868,2020-01-27 09:00:00,26.0,0.0,0.0
710,Zhejiang,China,2020-01-03 00:00:00,29.18251,120.0985,2020-01-27 09:00:00,128.0,1.0,0.0
711,0,Thailand,2020-01-13 00:00:00,13.7563,100.5018,2020-01-27 09:00:00,8.0,0.0,0.0
712,0,Japan,2020-01-16 00:00:00,35.6762,139.6503,2020-01-27 09:00:00,4.0,0.0,0.0
713,0,South Korea,2020-01-21 00:00:00,37.5665,126.978,2020-01-27 09:00:00,4.0,0.0,0.0
714,Taiwan,Taiwan,2020-01-21 00:00:00,23.6978,120.9605,2020-01-27 09:00:00,5.0,0.0,0.0
715,"Seattle, WA",US,2020-01-21 00:00:00,47.7511,-120.74,2020-01-27 09:00:00,1.0,0.0,0.0
716,"Chicago, IL",US,2020-01-24 00:00:00,40.6331,-89.3985,2020-01-27 09:00:00,1.0,0.0,0.0
717,California,US,2020-01-26 00:00:00,36.7783,-119.418,2020-01-27 09:00:00,2.0,0.0,0.0
718,"Tempe, AZ",US,2020-01-26 00:00:00,34.0489,-111.094,2020-01-27 09:00:00,1.0,1.0,0.0
719,Macau,Macau,2020-01-22 00:00:00,22.1987,113.5439,2020-01-27 09:00:00,6.0,2.0,0.0
720,Hong Kong,Hong Kong,2020-01-23 00:00:00,22.3193,114.1694,2020-01-27 09:00:00,8.0,0.0,0.0
721,0,Singapore,2020-01-23 00:00:00,1.3521,103.8198,2020-01-27 09:00:00,4.0,0.0,0.0
722,0,Vietnam,2020-01-23 00:00:00,21.0278,105.8342,2020-01-27 09:00:00,2.0,0.0,0.0
723,0,France,2020-01-24 00:00:00,46.2276,2.2137,2020-01-27 09:00:00,3.0,0.0,0.0
724,0,Nepal,2020-01-25 00:00:00,28.3949,84.124,2020-01-27 09:00:00,1.0,0.0,0.0
725,0,Malaysia,2020-01-25 00:00:00,4.2105,101.9758,2020-01-27 09:00:00,4.0,0.0,0.0
726,"Toronto, ON",Canada,2020-01-26 00:00:00,43.6532,-79.3832,2020-01-27 09:00:00,1.0,0.0,0.0
727,British Columbia,Canada,2020-01-28 00:00:00,49.2827,-123.121,2020-01-27 09:00:00,0.0,0.0,0.0
728,New South Wales,Australia,2020-01-26 00:00:00,-33.8688,151.2093,2020-01-27 09:00:00,3.0,0.0,0.0
729,Victoria,Australia,2020-01-26 00:00:00,-37.8136,144.9631,2020-01-27 09:00:00,1.0,0.0,0.0
730,Queensland,Australia,2020-01-27 00:00:00,-27.4698,153.0251,2020-01-27 09:00:00,1.0,0.0,0.0
731,0,Cambodia,2020-01-27 00:00:00,12.5657,104.991,2020-01-27 09:00:00,1.0,0.0,0.0
732,0,Sri Lanka,2020-01-27 00:00:00,7.8731,80.7718,2020-01-27 09:00:00,0.0,0.0,0.0
733,Bavaria,Germany,2020-01-27 00:00:00,51.1657,10.4515,2020-01-27 09:00:00,0.0,0.0,0.0
734,0,Finland,2020-01-29 00:00:00,61.9241,25.7482,2020-01-27 09:00:00,0.0,0.0,0.0
735,0,United Arab Emirates,2020-01-29 00:00:00,23.4241,53.8478,2020-01-27 09:00:00,0.0,0.0,0.0
736,0,Philippines,2020-01-29 00:00:00,12.8797,121.774,2020-01-27 09:00:00,0.0,0.0,0.0
737,0,India,2020-01-29 00:00:00,20.5937,78.9629,2020-01-27 09:00:00,0.0,0.0,0.0
738,"London, ON",Canada,2020-01-31 00:00:00,42.9849,-81.2453,2020-01-27 09:00:00,0.0,0.0,0.0
739,0,Italy,2020-01-31 00:00:00,41.8719,12.5674,2020-01-27 09:00:00,0.0,0.0,0.0
740,0,UK,2020-01-31 00:00:00,55.3781,-3.436,2020-01-27 09:00:00,0.0,0.0,0.0
741,0,Russia,2020-01-31 00:00:00,61.524,105.3188,2020-01-27 09:00:00,0.0,0.0,0.0
742,0,Sweden,2020-01-31 00:00:00,60.1282,18.6435,2020-01-27 09:00:00,0.0,0.0,0.0
743,0,Spain,2020-02-01 00:00:00,40.4637,-3.7492,2020-01-27 09:00:00,0.0,0.0,0.0
744,South Australia,Australia,2020-02-01 00:00:00,-34.9285,138.6007,2020-01-27 09:00:00,0.0,0.0,0.0
745,"Boston, MA",US,2020-02-02 00:00:00,42.3601,-71.0589,2020-01-27 09:00:00,0.0,0.0,0.0
746,0,Belgium,2020-02-04 00:00:00,50.5039,4.4699,2020-01-27 09:00:00,0.0,0.0,0.0
747,"Madison, WI",US,2020-02-05 00:00:00,43.0731,-89.4012,2020-01-27 09:00:00,0.0,0.0,0.0
748,Anhui,China,2020-01-03 00:00:00,31.82571,117.2264,2020-01-27 19:00:00,70.0,0.0,0.0
749,Beijing,China,2020-01-03 00:00:00,40.18238,116.4142,2020-01-27 19:00:00,80.0,2.0,1.0
750,Chongqing,China,2020-01-03 00:00:00,30.05718,107.874,2020-01-27 19:00:00,110.0,0.0,0.0
751,Fujian,China,2020-01-03 00:00:00,26.07783,117.9895,2020-01-27 19:00:00,59.0,0.0,0.0
752,Gansu,China,2020-01-03 00:00:00,36.0611,103.8343,2020-01-27 19:00:00,14.0,0.0,0.0
753,Guangdong,China,2020-01-03 00:00:00,23.33841,113.422,2020-01-27 19:00:00,151.0,4.0,0.0
754,Guangxi,China,2020-01-03 00:00:00,23.82908,108.7881,2020-01-27 19:00:00,46.0,0.0,0.0
